track_id,label,reason,unique_frame_count,q_span_m,q_span_fraction,static_median_residual_m,static_p90_residual_m,static_max_residual_m,E_static_m,drawer_median_residual_m,drawer_p90_residual_m,drawer_max_residual_m,E_drawer_m,observation_confidence
215,unknown,unknown_absolute_residual,8,0.1312434945292582,0.43714380097272953,0.07121183748601874,0.10611821436733229,0.10673005801763119,0.10611821436733229,0.10770158669579452,0.1556729061249524,0.15577163540920405,0.1556729061249524,0.8856004849076271
216,unknown,unknown_insufficient_support,3,0.022634408063723077,0.07539033617805657,0.008594609820722023,0.011352153182431405,0.01204153902285875,0.011352153182431405,0.005320900481016189,0.014740177895641714,0.017094997249298093,0.014740177895641714,0.990269939104716
217,unknown,unknown_absolute_residual,12,0.2910587567538082,0.9694540037212461,0.044559985073834935,0.6367439866284423,0.84147411138605,0.6367439866284423,0.04641865177171911,0.8341721702509741,1.1220035380745297,0.8341721702509741,0.8576514273881912
218,unknown,unknown_absolute_residual,5,0.14921318985608412,0.4969969841393769,0.06555105681800547,0.19115832539230548,0.231684810180703,0.19115832539230548,0.0793108845130798,0.2685749444717714,0.32760767547654535,0.2685749444717714,0.9952473998069763
219,unknown,unknown_absolute_residual,4,0.11429282267791585,0.38068476543184515,0.04746036403618831,0.1827513639053794,0.22917283911193345,0.1827513639053794,0.06003903105479818,0.25130220616980725,0.3178545449717408,0.25130220616980725,0.7830861657857895
220,unknown,unknown_insufficient_support,3,0.0805638455016493,0.2683408101094073,0.0266015940309136,0.16409640458816613,0.19847010722747924,0.16409640458816613,0.0365547363350205,0.22084955670643872,0.26692326179929327,0.22084955670643872,0.9971325397491455
221,unknown,unknown_absolute_residual,7,0.2910587567538082,0.9694540037212461,0.2186342654284507,0.3781342890144199,0.3854782329974644,0.3781342890144199,0.120462526636203,0.24919176993914827,0.25299076001535103,0.24919176993914827,0.8577217970575605
222,unknown,unknown_absolute_residual,12,0.2910587567538082,0.9694540037212461,0.20531291003313237,0.3591450434173453,0.36106116967092533,0.3591450434173453,0.14093666850684758,0.21922667313003982,0.2437655162539285,0.21922667313003982,0.987086554368337
223,unknown,unknown_absolute_residual,13,0.2667082435645378,0.8883476911426732,0.18100114761902894,0.2935247765039994,0.30354462345089694,0.2935247765039994,0.12927830965665368,0.20245192508274154,0.20745988439928195,0.20245192508274154,0.9432366352814895
224,unknown,unknown_absolute_residual,4,0.0637663520870766,0.21239197893573153,0.01620138632828851,0.13068421758408869,0.1766761196905998,0.13068421758408869,0.01854370448690885,0.15639914380810094,0.2094302739077525,0.15639914380810094,0.9908570349216461
225,unknown,unknown_absolute_residual,5,0.11429282267791585,0.38068476543184515,0.023935246390968376,0.2581314012745409,0.31909360113501944,0.2581314012745409,0.03091186242527483,0.31684584999778864,0.3939855193964616,0.31684584999778864,0.8690553545951843
226,unknown,unknown_absolute_residual,9,0.27240653488804,0.9073274717187715,0.21837946929320146,0.42074278030452317,0.546640003057457,0.42074278030452317,0.3357823575869555,0.5179386031139268,0.6662054299434466,0.5179386031139268,0.9142141805754768
227,unknown,unknown_absolute_residual,5,0.14921318985608412,0.4969969841393769,0.03619846820895142,0.17491148158221065,0.21979935629921277,0.17491148158221065,0.04815081950553394,0.2421125962226151,0.2876265697429473,0.2421125962226151,0.8559685468673706
228,unknown,unknown_absolute_residual,11,0.2910587567538082,0.9694540037212461,0.31378612931690336,0.558496020386215,0.5756502549025088,0.558496020386215,0.3904755982867683,0.6526973001504562,0.7912164655526353,0.6526973001504562,0.8758016445420005
229,unknown,unknown_absolute_residual,8,0.27240653488804,0.9073274717187715,0.38406561532548356,0.5170535480982261,0.5367915523987911,0.5170535480982261,0.47603996538093507,0.6358016299691337,0.708626171694592,0.6358016299691337,0.9499044716358185
230,unknown,unknown_insufficient_support,3,0.0805638455016493,0.2683408101094073,0.01269817704046246,0.16329476952317482,0.2009439176438529,0.16329476952317482,0.027610861807532992,0.2172186849622834,0.26462064075097097,0.2172186849622834,0.9092353383700053
231,unknown,unknown_absolute_residual,4,0.27240653488804,0.9073274717187715,0.2531589986351609,0.26673837850452053,0.2722893993305019,0.26673837850452053,0.1541044489176132,0.1596559252719793,0.1605212906985082,0.1596559252719793,0.8364881053566933
232,unknown,unknown_absolute_residual,5,0.18424258062216836,0.6136723369267212,0.19977021458531377,0.2164140350864183,0.22416215807664558,0.2164140350864183,0.12174435842060394,0.13663464158038974,0.14123315006604023,0.13663464158038974,0.9360352516174316
233,unknown,unknown_absolute_residual,18,0.2910587567538082,0.9694540037212461,0.03217356204301556,0.4614561924699025,0.5018751247368602,0.4614561924699025,0.027344321448089775,0.25061548569691516,0.2547471761320848,0.25061548569691516,0.9990873104996152
234,unknown,unknown_absolute_residual,18,0.2910587567538082,0.9694540037212461,0.05614625921454304,0.4588724926045831,0.4947383196262479,0.4588724926045831,0.05034336782699064,0.23721108472610278,0.24445747224401623,0.23721108472610278,0.9998963707023196
235,unknown,unknown_absolute_residual,9,0.2667082435645378,0.8883476911426732,0.17745270407817346,0.28405028656011067,0.3357756249315987,0.28405028656011067,0.112991500759314,0.14805393742973036,0.15741394952213936,0.14805393742973036,0.9914393756124709
236,unknown,unknown_low_excitation,4,0.036042407995161785,0.12004949490050713,0.015850942970094668,0.04592747422333106,0.056148269248292804,0.04592747422333106,0.017708363822789234,0.05818921093935574,0.06978810066122988,0.05818921093935574,0.9999996423721313
237,unknown,unknown_insufficient_support,3,0.0974831265495828,0.3246952896479774,0.01877464624643168,0.1544700202392653,0.1883938637374737,0.1544700202392653,0.028024638028296897,0.20737182667432938,0.2522086238358375,0.20737182667432938,0.9936803778012594
238,unknown,unknown_insufficient_support,3,0.0974831265495828,0.3246952896479774,0.022769302038617996,0.12528853215285454,0.15091833968141366,0.12528853215285454,0.02697074120749308,0.17869956377081803,0.21663176941164924,0.17869956377081803,0.9889888167381287
239,unknown,unknown_insufficient_support,2,0.0637663520870766,0.21239197893573153,0.045294884687506295,0.0452948846875064,0.04529488468750642,0.0452948846875064,0.07215846783645119,0.07215846783645129,0.07215846783645131,0.07215846783645129,0.9861859679222107
240,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,unknown,unknown_insufficient_support,2,0.2820648510523427,0.9394972417649233,0.49288410652221104,0.49288410652221115,0.4928841065222112,0.49288410652221115,0.6332859560687191,0.6332859560687191,0.6332859560687191,0.6332859560687191,0.7249513864517212
242,unknown,unknown_absolute_residual,4,0.2910587567538082,0.9694540037212461,0.026047071082856855,0.3397405775855218,0.4669158076785546,0.3397405775855218,0.015246894979691651,0.2201209960106213,0.3071589336261341,0.2201209960106213,0.998393639922142
243,unknown,unknown_absolute_residual,18,0.2910587567538082,0.9694540037212461,0.048620304872568416,0.2982959726007959,0.5161207168012655,0.2982959726007959,0.044117711351994694,0.2168836214322788,0.2904769306697228,0.2168836214322788,0.9656822201278474
244,unknown,unknown_absolute_residual,18,0.2910587567538082,0.9694540037212461,0.05847963519633052,0.4101822178051455,0.5398362712538484,0.4101822178051455,0.05926560318565025,0.2683322513434183,0.3309030790527526,0.2683322513434183,0.9987424711386362
245,unknown,unknown_insufficient_support,3,0.022634408063723077,0.07539033617805657,0.011573778588092104,0.014303409074741827,0.014985816696404256,0.014303409074741827,0.011707433345310492,0.022209701957903605,0.024835269111051883,0.022209701957903605,0.9999997615814209
246,unknown,unknown_absolute_residual,4,0.0974831265495828,0.3246952896479774,0.0701591633652888,0.09911602671142664,0.11002884369706674,0.09911602671142664,0.100707606879671,0.13697369181840285,0.14892722652962717,0.13697369181840285,0.9994921088218689
247,unknown,unknown_insufficient_support,3,0.0974831265495828,0.3246952896479774,0.027549819295147913,0.1341846293010241,0.16084333180249313,0.1341846293010241,0.03174446843958495,0.18671139479170412,0.22545312637973391,0.18671139479170412,0.9999942382176717
248,unknown,unknown_absolute_residual,11,0.2910587567538082,0.9694540037212461,0.36936807761553025,0.6812970102205442,0.6890119194208153,0.6812970102205442,0.4530353872915126,0.8806159693379955,0.8974626283935924,0.8806159693379955,0.8243698667396199
249,unknown,unknown_insufficient_support,2,0.29046796933582775,0.9674862181301266,0.5109093224284792,0.5109093224284792,0.5109093224284792,0.5109093224284792,0.6531918931790417,0.6531918931790418,0.6531918931790418,0.6531918931790418,0.7015834599733353
250,unknown,unknown_insufficient_support,2,0.18424258062216836,0.6136723369267212,0.47498056249159737,0.4749805624915975,0.47498056249159754,0.4749805624915975,0.5424746028419211,0.5424746028419211,0.5424746028419211,0.5424746028419211,0.7187983691692352
251,unknown,unknown_absolute_residual,12,0.2910587567538082,0.9694540037212461,0.05674144238421777,0.4716777414577554,0.5015702259663124,0.4716777414577554,0.0684841270373306,0.2511120093147578,0.25469919571185495,0.2511120093147578,0.9025198916594187
252,unknown,unknown_absolute_residual,17,0.2910587567538082,0.9694540037212461,0.038033511152822656,0.47859719829975905,0.5167496546154312,0.47859719829975905,0.0358409873762516,0.2711953539855974,0.35886029739552067,0.2711953539855974,0.9833849423071918
253,unknown,unknown_absolute_residual,21,0.2910587567538082,0.9694540037212461,0.08173388692754256,0.37365161558080007,0.5357833326737338,0.37365161558080007,0.0784235386442247,0.3113047623758019,0.32593279237984674,0.3113047623758019,0.992772618929545
254,unknown,unknown_absolute_residual,6,0.2910587567538082,0.9694540037212461,0.10822632215310836,0.40172639071191907,0.4884789119948606,0.40172639071191907,0.055735490160195314,0.3052544835183623,0.37149245253998014,0.3052544835183623,0.9999990463256836
255,unknown,unknown_insufficient_support,3,0.022634408063723077,0.07539033617805657,0.024818473225897933,0.03924559145224451,0.04285237100883115,0.03924559145224451,0.033376310863527284,0.03713579621451967,0.03807566755226777,0.03713579621451967,0.9999990463256836
256,unknown,unknown_insufficient_support,2,0.0805638455016493,0.2683408101094073,0.0795386553218239,0.0795386553218239,0.0795386553218239,0.0795386553218239,0.11087348665118837,0.11087348665118862,0.11087348665118868,0.11087348665118862,0.9405409097671509
257,unknown,unknown_insufficient_support,3,0.20256205068618194,0.6746905443762626,0.17490906218419244,0.3062587651604197,0.33909619090447657,0.3062587651604197,0.23918780271270249,0.4155660435915062,0.4596606038112071,0.4155660435915062,0.934005339940389
258,unknown,unknown_absolute_residual,7,0.27529320163260307,0.9169423366489228,0.41426498602157136,0.6852503866117715,0.6930538258556516,0.6852503866117715,0.5289096457018388,0.8076579927394538,0.810395444940238,0.8076579927394538,0.718212046793529
259,unknown,unknown_absolute_residual,6,0.2910587567538082,0.9694540037212461,0.1985811477494344,0.5647791442876144,0.7256429499991375,0.5647791442876144,0.22129335117448626,0.6957898738639061,0.8484505245817767,0.6957898738639061,0.7071485072374344
260,unknown,unknown_insufficient_support,3,0.022634408063723077,0.07539033617805657,0.02899205054346984,0.03101851466754188,0.03152513069855989,0.03101851466754188,0.019452259888251014,0.02174883359639543,0.022322977023431535,0.02174883359639543,1.0
261,unknown,unknown_absolute_residual,24,0.2910587567538082,0.9694540037212461,0.07426994295186655,0.4279301244144337,0.4849742524753147,0.4279301244144337,0.07338072425205446,0.21322375298951232,0.23326568822257063,0.21322375298951232,0.9537839281062285
262,unknown,unknown_absolute_residual,17,0.2910587567538082,0.9694540037212461,0.05859920995985892,0.4946627255382606,0.5398754322978142,0.4946627255382606,0.06345603745266734,0.29454035014530794,0.31907670349781836,0.29454035014530794,0.9680757312213674
263,unknown,unknown_absolute_residual,13,0.2910587567538082,0.9694540037212461,0.1729337697563195,0.41836073803203927,0.4769900109188754,0.41836073803203927,0.16158929966991223,0.257077228365434,0.2785558670363717,0.257077228365434,0.967598034785344
264,unknown,unknown_insufficient_support,2,0.0805638455016493,0.2683408101094073,0.05650639128536389,0.05650639128536403,0.05650639128536406,0.05650639128536403,0.08786344144867175,0.08786344144867185,0.08786344144867186,0.08786344144867185,0.9986750781536102
265,unknown,unknown_absolute_residual,7,0.18424258062216836,0.6136723369267212,0.16341774015730567,0.22236664279759172,0.22530619018131723,0.22236664279759172,0.20881833002989808,0.2465253107214297,0.2678284204094397,0.2465253107214297,0.8270925326006753
266,unknown,unknown_absolute_residual,4,0.14921318985608412,0.4969969841393769,0.06770594658557852,0.2752659601364735,0.35850937884295725,0.2752659601364735,0.09747832183103526,0.3368908378901757,0.428970909406608,0.3368908378901757,0.9296738803386688
267,unknown,unknown_absolute_residual,5,0.1667285945502559,0.5553370230955853,0.09250682387272634,0.3748927031265455,0.41350591196795794,0.3748927031265455,0.14361212451878874,0.4562425906168494,0.5179963669012082,0.4562425906168494,0.7342353820800781
268,unknown,unknown_absolute_residual,8,0.2524740079835184,0.8409365195021548,0.09642815982731504,0.39817068976904757,0.42824524866017316,0.39817068976904757,0.061316887622644915,0.23528830886824478,0.24805662236909212,0.23528830886824478,0.9000825211405754
269,unknown,unknown_absolute_residual,9,0.2910587567538082,0.9694540037212461,0.12180844628170473,0.23008299973791133,0.4056386070344069,0.23008299973791133,0.06080752804351454,0.17375626854317913,0.23886645299540238,0.17375626854317913,0.9290914336840311
270,unknown,unknown_absolute_residual,11,0.2910587567538082,0.9694540037212461,0.20863331142458047,0.37335877746600904,0.41082429276739413,0.37335877746600904,0.16568888125506456,0.2214062077849571,0.25280563479362683,0.2214062077849571,0.8248676440932534
271,unknown,unknown_absolute_residual,7,0.23769420875975633,0.7917081929213747,0.196501787996356,0.25908874165484574,0.30173590948314105,0.25908874165484574,0.1347056589752968,0.17311210322019124,0.18692203493706444,0.17311210322019124,0.9988317149026054
272,unknown,unknown_low_excitation,4,0.036042407995161785,0.12004949490050713,0.026343553450903917,0.027506274193661535,0.027701188643944958,0.027506274193661535,0.02864793924855799,0.03075613957047085,0.03118210808210743,0.03075613957047085,0.9999998211860657
273,unknown,unknown_low_excitation,4,0.036042407995161785,0.12004949490050713,0.023915284814649797,0.041368426542852756,0.04542595018013055,0.041368426542852756,0.012930807215038791,0.03887855466256162,0.0491585284123024,0.03887855466256162,0.9999991655349731
274,unknown,unknown_absolute_residual,4,0.18424258062216836,0.6136723369267212,0.26567195690568185,0.28716997855321935,0.29466542806358736,0.28716997855321935,0.34640089400724505,0.37861823966389513,0.38850233970157083,0.37861823966389513,0.938901498913765
275,unknown,unknown_absolute_residual,20,0.2910587567538082,0.9694540037212461,0.05894176364933146,0.4500054674014187,0.49462716847027743,0.4500054674014187,0.041292792889789945,0.23381888729618377,0.24443440270585073,0.23381888729618377,0.9066598623991012
276,unknown,unknown_absolute_residual,21,0.2910587567538082,0.9694540037212461,0.0683130592680552,0.44790069767287005,0.49242811337920916,0.44790069767287005,0.05235576466910908,0.25222763805178483,0.25794585202416775,0.25222763805178483,0.952352055481502
277,unknown,unknown_insufficient_support,2,0.010737640273186466,0.03576476608867022,0.0165682663466356,0.01656826634663574,0.016568266346635774,0.01656826634663574,0.01597969803591573,0.015979698035915903,0.015979698035915944,0.015979698035915903,1.0
278,unknown,unknown_absolute_residual,6,0.0974831265495828,0.3246952896479774,0.030333224824902114,0.1434391148569725,0.16778476642309997,0.1434391148569725,0.018359205783141423,0.20207207278404335,0.23085240219247324,0.20207207278404335,0.9199390212694804
279,unknown,unknown_absolute_residual,5,0.1312434945292582,0.43714380097272953,0.036219814495791945,0.21019416929995627,0.325017337377061,0.21019416929995627,0.045898692096908396,0.27435145851249765,0.4249651517038209,0.27435145851249765,0.9449806451797486
280,unknown,unknown_absolute_residual,5,0.20256205068618194,0.6746905443762626,0.08591093264740346,0.41355173823198665,0.6091317650088129,0.41355173823198665,0.08746183907327998,0.5174869852312511,0.759783059299079,0.5174869852312511,0.7999739289283753
281,unknown,unknown_absolute_residual,10,0.2910587567538082,0.9694540037212461,0.06390771563178506,0.4782863122022769,0.5153299846547789,0.4782863122022769,0.06610673507954797,0.23777118185414414,0.2494181075190307,0.23777118185414414,0.8927850067615509
282,unknown,unknown_insufficient_support,2,0.010737640273186466,0.03576476608867022,0.00860604809287012,0.008606048092870326,0.008606048092870378,0.008606048092870326,0.004876101889975993,0.00487610188997616,0.004876101889976202,0.00487610188997616,1.0
283,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.053036039715549085,0.053036039715549085,0.053036039715549085,0.053036039715549085,0.04773711277813614,0.04773711277813632,0.04773711277813636,0.04773711277813632,0.9999573230743408
285,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.05847637755507954,0.05847637755507954,0.05847637755507954,0.05847637755507954,0.05398992012406474,0.053989920124064915,0.053989920124064956,0.053989920124064915,0.9981792271137238
286,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.027112170997663377,0.027112170997663377,0.027112170997663377,0.027112170997663377,0.03151797957489427,0.03151797957489429,0.0315179795748943,0.03151797957489429,0.9999999403953552
287,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.06606720765563502,0.06606720765563502,0.06606720765563502,0.06606720765563502,0.07868787490026868,0.07868787490026884,0.07868787490026888,0.07868787490026884,0.7897317111492157
289,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,unknown,unknown_insufficient_support,3,0.044521437506487516,0.14829131520890015,0.05217694505145595,0.09146635566195377,0.10128870831457822,0.09146635566195377,0.0654361567939783,0.11324742078890693,0.12520023678763909,0.11324742078890693,0.9999584356943766
291,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292,unknown,unknown_insufficient_support,2,0.02772394409191481,0.09234248403522441,0.03140526837566805,0.031405268375668226,0.03140526837566827,0.031405268375668226,0.04497617872834017,0.044976178728340324,0.04497617872834036,0.044976178728340324,0.9999940991401672
293,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.0492187074731297,0.049218707473130056,0.04921870747313014,0.049218707473130056,0.053648848878953756,0.05364884887895377,0.05364884887895378,0.05364884887895377,1.0
294,unknown,unknown_absolute_residual,5,0.14820017262700658,0.4936228420262141,0.07922751625780641,0.32299126727517674,0.3530436959001576,0.32299126727517674,0.09664924329167851,0.40140684398738796,0.4353533111865078,0.40140684398738796,0.9783828258514404
295,unknown,unknown_absolute_residual,5,0.11317078186092233,0.3769474892388697,0.13965079711299622,0.1570751976970387,0.1686900370712392,0.1570751976970387,0.1602509249582775,0.21505480152096895,0.23086588141491168,0.21505480152096895,0.9695535063743591
296,unknown,unknown_absolute_residual,4,0.09520108653409642,0.3170943060722224,0.05150873998317465,0.1490322976400762,0.18236990717961488,0.1490322976400762,0.05995052051236506,0.19054424571094158,0.236481422808831,0.19054424571094158,0.863988608121872
297,unknown,unknown_absolute_residual,7,0.09520108653409642,0.3170943060722224,0.054491077883196265,0.10143387331116284,0.10587170527079189,0.10143387331116284,0.08318256962973426,0.134827114987986,0.146226839524989,0.134827114987986,0.8635142956461225
298,unknown,unknown_insufficient_support,2,0.07825041468275407,0.260635270531338,0.0696453030851684,0.0696453030851684,0.0696453030851684,0.0696453030851684,0.10294862147279013,0.10294862147279032,0.10294862147279037,0.10294862147279032,0.7724307775497437
299,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,unknown,unknown_absolute_residual,8,0.22822369543446974,0.7601639536657235,0.12543615008814452,0.3281832326483401,0.4264216956744772,0.3281832326483401,0.18112683401355295,0.44284064037662113,0.5232240958486327,0.44284064037662113,0.847433365881443
301,unknown,unknown_insufficient_support,3,0.18567248487514743,0.6184350398890002,0.06393254591093216,0.37862357573674027,0.4572963331931923,0.37862357573674027,0.08898963943749018,0.5059586184463107,0.6102008631985159,0.5059586184463107,0.9669003883997599
302,unknown,unknown_insufficient_support,2,0.02772394409191481,0.09234248403522441,0.03784489365153171,0.03784489365153189,0.03784489365153193,0.03784489365153189,0.050868988307007666,0.05086898830700784,0.05086898830700788,0.05086898830700784,0.9999998807907104
303,unknown,unknown_absolute_residual,4,0.14820017262700658,0.4936228420262141,0.11979581924884218,0.23491606612652746,0.2550380129593484,0.23491606612652746,0.152941182691325,0.31205438433211946,0.3411625372098074,0.31205438433211946,0.9996140599250793
304,unknown,unknown_absolute_residual,5,0.23925079363744128,0.7968928417484157,0.03590127058228257,0.47114431328262224,0.7341553674355199,0.47114431328262224,0.041152238630135916,0.6180098136692342,0.9670262015698786,0.6180098136692342,0.9884697198867798
305,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.0412293183446055,0.041229318344605706,0.041229318344605755,0.041229318344605706,0.04611602515104399,0.04611602515104411,0.04611602515104415,0.04611602515104411,0.9999995827674866
307,unknown,unknown_insufficient_support,3,0.11317078186092233,0.3769474892388697,0.08129459444573059,0.24756803532509203,0.28913639554493237,0.24756803532509203,0.09164364034063556,0.3064970507066514,0.36021040329815535,0.3064970507066514,0.9999748865763346
308,unknown,unknown_absolute_residual,6,0.14820017262700658,0.4936228420262141,0.11075080502157897,0.2705533819492953,0.30394554726725065,0.2705533819492953,0.13223510472453995,0.33791418643848836,0.37571422444022956,0.33791418643848836,0.9815603593985239
309,unknown,unknown_absolute_residual,13,0.2550163487586464,0.8494045088207389,0.25506332174025026,0.7129311435905741,0.776814947650217,0.7129311435905741,0.3448440830652544,0.8527215323789548,0.9155420185774128,0.8527215323789548,0.8675778187238253
310,unknown,unknown_absolute_residual,5,0.09520108653409642,0.3170943060722224,0.059916339353488286,0.09603974020917017,0.11202403979139318,0.09603974020917017,0.09653547608944828,0.12955427306290357,0.15027058931499931,0.12955427306290357,0.8868971347808838
311,unknown,unknown_insufficient_support,3,0.18567248487514743,0.6184350398890002,0.10377938436522743,0.42134132161998117,0.5007318059336696,0.42134132161998117,0.12774353313396747,0.5484139295941299,0.6535815287091705,0.5484139295941299,0.9927024443944296
312,unknown,unknown_insufficient_support,2,0.20165180076459455,0.6716586980208675,0.20290046574149118,0.20290046574149131,0.20290046574149134,0.20290046574149131,0.114490189428858,0.11449018942885804,0.11449018942885804,0.11449018942885804,1.0
313,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03905662749349276,0.039056627493492965,0.039056627493493014,0.039056627493492965,0.043723724808615555,0.04372372480861569,0.04372372480861572,0.04372372480861569,0.9999998807907104
315,unknown,unknown_absolute_residual,5,0.14820017262700658,0.4936228420262141,0.06067248496094065,0.2258707010141382,0.3070298096277063,0.2258707010141382,0.06324391373513219,0.28111562360315434,0.38471512678619,0.28111562360315434,0.9664050340652466
316,unknown,unknown_absolute_residual,7,0.16651964269102015,0.5546410494757555,0.08572622235756336,0.2890071886695047,0.31778311200232706,0.2890071886695047,0.10078062439285043,0.3592342180812562,0.39407774670818146,0.3592342180812562,0.9932492119925362
317,unknown,unknown_absolute_residual,11,0.2550163487586464,0.8494045088207389,0.14366559785401473,0.7124116162905375,0.7381850838102998,0.7124116162905375,0.1627130288368013,0.879842279681131,0.9054604721292436,0.879842279681131,0.8929800391197205
318,unknown,unknown_absolute_residual,14,0.2550163487586464,0.8494045088207389,0.3217908212499381,0.6146645530910207,0.7247858892405592,0.6146645530910207,0.36926205729933237,0.7718141017149984,0.9290874373427909,0.7718141017149984,0.8871864080429077
319,unknown,unknown_absolute_residual,19,0.2550163487586464,0.8494045088207389,0.2505113483538589,0.57670472516213,0.697080595738479,0.57670472516213,0.28856857107009126,0.7495808138913133,0.908920699462785,0.7495808138913133,0.8848189648829008
320,unknown,unknown_absolute_residual,5,0.16651964269102015,0.5546410494757555,0.12259730557477168,0.19231081900604,0.23815440313543007,0.19231081900604,0.06362656213537494,0.13022544751557275,0.16839934511467725,0.13022544751557275,0.999989104270935
321,unknown,unknown_absolute_residual,5,0.2550163487586464,0.8494045088207389,0.1532306582088376,0.25885996721511717,0.31845764810732063,0.25885996721511717,0.07961483896197265,0.20856194396480324,0.21288191079732374,0.20856194396480324,0.9999105572700501
322,unknown,unknown_absolute_residual,8,0.2550163487586464,0.8494045088207389,0.0875650921910209,0.19240299627943333,0.3194847689248927,0.19240299627943333,0.052985949789267316,0.14344377200670816,0.1942156187079314,0.14344377200670816,0.8995608948171139
323,unknown,unknown_absolute_residual,9,0.2550163487586464,0.8494045088207389,0.17887998390113793,0.25902483852123714,0.32216586433923594,0.25902483852123714,0.11008575123256831,0.20086596507164198,0.23570992791722117,0.20086596507164198,0.9905703398916457
324,unknown,unknown_insufficient_support,3,0.20165180076459455,0.6716586980208675,0.14089573198059507,0.2561524913069209,0.2849666811385024,0.2561524913069209,0.08774568749084323,0.14702869643711614,0.16184944867368437,0.14702869643711614,1.0
325,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326,unknown,unknown_absolute_residual,4,0.13068618655509412,0.4352875281950781,0.14835385129356268,0.1920597706054512,0.19985112316697023,0.1920597706054512,0.18168540959195656,0.23065660322803597,0.2396383442585261,0.23065660322803597,0.9975060820579529
327,unknown,unknown_absolute_residual,6,0.2460224430571809,0.8194477468644162,0.0673420788100956,0.4971754311114778,0.6867782365410552,0.4971754311114778,0.08109967181497425,0.5982438445059819,0.8170198668060171,0.5982438445059819,0.9324824512004852
328,unknown,unknown_insufficient_support,3,0.061440718554421014,0.20464579474747024,0.03438508212981178,0.10998483818296179,0.12888477719624927,0.10998483818296179,0.0464088829561834,0.14372279287638584,0.16805127035643644,0.14372279287638584,0.9901466766993204
329,unknown,unknown_absolute_residual,5,0.2550163487586464,0.8494045088207389,0.13492921732107532,0.7574359847028551,0.9571176736761551,0.7574359847028551,0.17480464369084747,0.9368677047970133,1.1636759031872594,0.9368677047970133,0.8401349663734436
330,unknown,unknown_absolute_residual,4,0.22822369543446974,0.7601639536657235,0.10778791506229574,0.25534555799266656,0.29933383427008564,0.25534555799266656,0.06460975816010515,0.160045720417366,0.18839787901278127,0.160045720417366,1.0
331,unknown,unknown_absolute_residual,16,0.2550163487586464,0.8494045088207389,0.05124780223744729,0.198677066967621,0.45789793354778047,0.198677066967621,0.049958082357833763,0.1573059151734591,0.2997612075692119,0.1573059151734591,0.9372235890477896
332,unknown,unknown_absolute_residual,7,0.22822369543446974,0.7601639536657235,0.10559177938189064,0.29330746980899997,0.38033244204804545,0.29330746980899997,0.08263522553914165,0.169916209889213,0.22129561607324477,0.169916209889213,0.9145054774624961
333,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.07094781914690633,0.07094781914690633,0.07094781914690633,0.07094781914690633,0.046251595526412094,0.04625159552641213,0.046251595526412136,0.04625159552641213,1.0
334,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
335,unknown,unknown_insufficient_support,2,0.11317078186092233,0.3769474892388697,0.16931564599279025,0.1693156459927904,0.16931564599279042,0.1693156459927904,0.20400093112471346,0.20400093112471357,0.2040009311247136,0.20400093112471357,0.9163132607936859
336,unknown,unknown_insufficient_support,3,0.13068618655509412,0.4352875281950781,0.06086152092772901,0.26047599433130986,0.31037961268220504,0.26047599433130986,0.06497655683934242,0.31455697398539173,0.376952078271904,0.31455697398539173,0.6421354711055756
337,unknown,unknown_absolute_residual,10,0.2550163487586464,0.8494045088207389,0.09150790558837679,0.7994695765529289,0.907433830042924,0.7994695765529289,0.1089977233291454,0.9879221569721209,1.1325310849415253,0.9879221569721209,0.8456328332424163
